Month,County,Fuel Type,Count,Year
August,Kildare,Diesel and electric hybrid,0,2023
August,Kilkenny,Petrol and electric hybrid,7,2023
August,Kilkenny,Electric,1,2023
August,Kilkenny,Petrol or Diesel plug-in hybrid electric,2,2023
August,Kilkenny,Diesel and electric hybrid,0,2023
August,Laois,Petrol and electric hybrid,7,2023
August,Laois,Electric,4,2023
August,Laois,Petrol or Diesel plug-in hybrid electric,6,2023
August,Laois,Diesel and electric hybrid,0,2023
August,Leitrim,Petrol and electric hybrid,3,2023
August,Leitrim,Electric,1,2023
August,Leitrim,Petrol or Diesel plug-in hybrid electric,0,2023
August,Leitrim,Diesel and electric hybrid,0,2023
August,Longford,Petrol and electric hybrid,3,2023
August,Longford,Electric,0,2023
August,Longford,Petrol or Diesel plug-in hybrid electric,1,2023
August,Longford,Diesel and electric hybrid,0,2023
August,Louth,Petrol and electric hybrid,8,2023
August,Louth,Electric,8,2023
August,Louth,Petrol or Diesel plug-in hybrid electric,14,2023
August,Louth,Diesel and electric hybrid,0,2023
August,Mayo,Petrol and electric hybrid,4,2023
August,Mayo,Electric,4,2023
August,Mayo,Petrol or Diesel plug-in hybrid electric,1,2023
August,Mayo,Diesel and electric hybrid,0,2023
August,Meath,Petrol and electric hybrid,29,2023
August,Meath,Electric,19,2023
August,Meath,Petrol or Diesel plug-in hybrid electric,16,2023
August,Meath,Diesel and electric hybrid,0,2023
August,Monaghan,Petrol and electric hybrid,1,2023
August,Monaghan,Electric,2,2023
August,Monaghan,Petrol or Diesel plug-in hybrid electric,3,2023
August,Monaghan,Diesel and electric hybrid,0,2023
August,Offaly,Petrol and electric hybrid,3,2023
August,Offaly,Electric,0,2023
August,Offaly,Petrol or Diesel plug-in hybrid electric,2,2023
August,Offaly,Diesel and electric hybrid,0,2023
August,Roscommon,Petrol and electric hybrid,3,2023
August,Roscommon,Electric,1,2023
August,Roscommon,Petrol or Diesel plug-in hybrid electric,5,2023
August,Roscommon,Diesel and electric hybrid,0,2023
August,Sligo,Petrol and electric hybrid,3,2023
August,Sligo,Electric,3,2023
August,Sligo,Petrol or Diesel plug-in hybrid electric,5,2023
August,Sligo,Diesel and electric hybrid,0,2023
August,Westmeath,Petrol and electric hybrid,5,2023
August,Westmeath,Electric,0,2023
August,Westmeath,Petrol or Diesel plug-in hybrid electric,2,2023
August,Westmeath,Diesel and electric hybrid,0,2023
August,Wexford,Petrol and electric hybrid,7,2023
August,Wexford,Electric,5,2023
August,Wexford,Petrol or Diesel plug-in hybrid electric,6,2023
August,Wexford,Diesel and electric hybrid,0,2023
August,Wicklow,Petrol and electric hybrid,20,2023
August,Wicklow,Electric,11,2023
August,Wicklow,Petrol or Diesel plug-in hybrid electric,12,2023
August,Wicklow,Diesel and electric hybrid,0,2023
August,Limerick,Petrol and electric hybrid,19,2023
August,Limerick,Electric,3,2023
August,Limerick,Petrol or Diesel plug-in hybrid electric,9,2023
August,Limerick,Diesel and electric hybrid,0,2023
August,Waterford,Petrol and electric hybrid,8,2023
August,Waterford,Electric,3,2023
August,Waterford,Petrol or Diesel plug-in hybrid electric,1,2023
August,Waterford,Diesel and electric hybrid,0,2023
August,Tipperary,Petrol and electric hybrid,8,2023
August,Tipperary,Electric,8,2023
August,Tipperary,Petrol or Diesel plug-in hybrid electric,6,2023
August,Tipperary,Diesel and electric hybrid,0,2023
August,Cork,Petrol and electric hybrid,39,2023
August,Cork,Electric,12,2023
August,Cork,Petrol or Diesel plug-in hybrid electric,37,2023
August,Cork,Diesel and electric hybrid,0,2023
August,Dublin,Petrol and electric hybrid,333,2023
August,Dublin,Electric,98,2023
August,Dublin,Petrol or Diesel plug-in hybrid electric,156,2023
August,Dublin,Diesel and electric hybrid,2,2023
September,Carlow,Petrol and electric hybrid,1,2023
September,Carlow,Electric,1,2023
September,Carlow,Petrol or Diesel plug-in hybrid electric,3,2023
September,Carlow,Diesel and electric hybrid,0,2023
September,Cavan,Petrol and electric hybrid,7,2023
September,Cavan,Electric,0,2023
September,Cavan,Petrol or Diesel plug-in hybrid electric,6,2023
September,Cavan,Diesel and electric hybrid,0,2023
September,Clare,Petrol and electric hybrid,16,2023
September,Clare,Electric,1,2023
September,Clare,Petrol or Diesel plug-in hybrid electric,5,2023
September,Clare,Diesel and electric hybrid,0,2023
September,Donegal,Petrol and electric hybrid,9,2023
September,Donegal,Electric,2,2023
September,Donegal,Petrol or Diesel plug-in hybrid electric,6,2023
September,Donegal,Diesel and electric hybrid,0,2023
September,Galway,Petrol and electric hybrid,26,2023
September,Galway,Electric,12,2023
September,Galway,Petrol or Diesel plug-in hybrid electric,15,2023
September,Galway,Diesel and electric hybrid,0,2023
September,Kerry,Petrol and electric hybrid,10,2023
September,Kerry,Electric,1,2023
September,Kerry,Petrol or Diesel plug-in hybrid electric,5,2023
September,Kerry,Diesel and electric hybrid,0,2023
September,Kildare,Petrol and electric hybrid,27,2023
September,Kildare,Electric,11,2023
September,Kildare,Petrol or Diesel plug-in hybrid electric,25,2023
September,Kildare,Diesel and electric hybrid,0,2023
September,Kilkenny,Petrol and electric hybrid,6,2023
September,Kilkenny,Electric,1,2023
September,Kilkenny,Petrol or Diesel plug-in hybrid electric,4,2023
September,Kilkenny,Diesel and electric hybrid,0,2023
September,Laois,Petrol and electric hybrid,9,2023
September,Laois,Electric,2,2023
September,Laois,Petrol or Diesel plug-in hybrid electric,3,2023
September,Laois,Diesel and electric hybrid,0,2023
September,Leitrim,Petrol and electric hybrid,0,2023
September,Leitrim,Electric,2,2023
September,Leitrim,Petrol or Diesel plug-in hybrid electric,0,2023
September,Leitrim,Diesel and electric hybrid,0,2023
September,Longford,Petrol and electric hybrid,6,2023
September,Longford,Electric,3,2023
September,Longford,Petrol or Diesel plug-in hybrid electric,0,2023
September,Longford,Diesel and electric hybrid,0,2023
September,Louth,Petrol and electric hybrid,7,2023
September,Louth,Electric,7,2023
September,Louth,Petrol or Diesel plug-in hybrid electric,5,2023
September,Louth,Diesel and electric hybrid,0,2023
September,Mayo,Petrol and electric hybrid,6,2023
September,Mayo,Electric,2,2023
September,Mayo,Petrol or Diesel plug-in hybrid electric,5,2023
September,Mayo,Diesel and electric hybrid,0,2023
September,Meath,Petrol and electric hybrid,41,2023
September,Meath,Electric,6,2023
September,Meath,Petrol or Diesel plug-in hybrid electric,16,2023
September,Meath,Diesel and electric hybrid,0,2023
September,Monaghan,Petrol and electric hybrid,3,2023
September,Monaghan,Electric,2,2023
September,Monaghan,Petrol or Diesel plug-in hybrid electric,3,2023
September,Monaghan,Diesel and electric hybrid,0,2023
September,Offaly,Petrol and electric hybrid,6,2023
September,Offaly,Electric,3,2023
September,Offaly,Petrol or Diesel plug-in hybrid electric,0,2023
September,Offaly,Diesel and electric hybrid,0,2023
September,Roscommon,Petrol and electric hybrid,3,2023
September,Roscommon,Electric,0,2023
September,Roscommon,Petrol or Diesel plug-in hybrid electric,3,2023
September,Roscommon,Diesel and electric hybrid,0,2023
September,Sligo,Petrol and electric hybrid,3,2023
September,Sligo,Electric,1,2023
September,Sligo,Petrol or Diesel plug-in hybrid electric,3,2023
September,Sligo,Diesel and electric hybrid,0,2023
September,Westmeath,Petrol and electric hybrid,2,2023
September,Westmeath,Electric,6,2023
September,Westmeath,Petrol or Diesel plug-in hybrid electric,3,2023
September,Westmeath,Diesel and electric hybrid,0,2023
September,Wexford,Petrol and electric hybrid,6,2023
September,Wexford,Electric,3,2023
September,Wexford,Petrol or Diesel plug-in hybrid electric,3,2023
September,Wexford,Diesel and electric hybrid,0,2023
September,Wicklow,Petrol and electric hybrid,10,2023
September,Wicklow,Electric,8,2023
September,Wicklow,Petrol or Diesel plug-in hybrid electric,11,2023
September,Wicklow,Diesel and electric hybrid,0,2023
September,Limerick,Petrol and electric hybrid,22,2023
September,Limerick,Electric,5,2023
September,Limerick,Petrol or Diesel plug-in hybrid electric,12,2023
September,Limerick,Diesel and electric hybrid,0,2023
September,Waterford,Petrol and electric hybrid,5,2023
September,Waterford,Electric,1,2023
September,Waterford,Petrol or Diesel plug-in hybrid electric,4,2023
September,Waterford,Diesel and electric hybrid,0,2023
September,Tipperary,Petrol and electric hybrid,10,2023
September,Tipperary,Electric,4,2023
September,Tipperary,Petrol or Diesel plug-in hybrid electric,5,2023
September,Tipperary,Diesel and electric hybrid,0,2023
September,Cork,Petrol and electric hybrid,27,2023
September,Cork,Electric,21,2023
September,Cork,Petrol or Diesel plug-in hybrid electric,35,2023
September,Cork,Diesel and electric hybrid,1,2023
September,Dublin,Petrol and electric hybrid,304,2023
September,Dublin,Electric,81,2023
September,Dublin,Petrol or Diesel plug-in hybrid electric,164,2023
September,Dublin,Diesel and electric hybrid,0,2023
October,Carlow,Petrol and electric hybrid,5,2023
October,Carlow,Electric,1,2023
October,Carlow,Petrol or Diesel plug-in hybrid electric,1,2023
October,Carlow,Diesel and electric hybrid,0,2023
October,Cavan,Petrol and electric hybrid,4,2023
October,Cavan,Electric,4,2023
October,Cavan,Petrol or Diesel plug-in hybrid electric,4,2023
October,Cavan,Diesel and electric hybrid,0,2023
October,Clare,Petrol and electric hybrid,15,2023
October,Clare,Electric,6,2023
October,Clare,Petrol or Diesel plug-in hybrid electric,5,2023
October,Clare,Diesel and electric hybrid,0,2023
October,Donegal,Petrol and electric hybrid,8,2023
October,Donegal,Electric,3,2023
October,Donegal,Petrol or Diesel plug-in hybrid electric,12,2023
October,Donegal,Diesel and electric hybrid,0,2023
October,Galway,Petrol and electric hybrid,30,2023
October,Galway,Electric,7,2023
October,Galway,Petrol or Diesel plug-in hybrid electric,14,2023
October,Galway,Diesel and electric hybrid,0,2023
October,Kerry,Petrol and electric hybrid,9,2023
October,Kerry,Electric,3,2023
October,Kerry,Petrol or Diesel plug-in hybrid electric,9,2023
October,Kerry,Diesel and electric hybrid,0,2023
October,Kildare,Petrol and electric hybrid,28,2023
October,Kildare,Electric,10,2023
October,Kildare,Petrol or Diesel plug-in hybrid electric,18,2023
October,Kildare,Diesel and electric hybrid,0,2023
October,Kilkenny,Petrol and electric hybrid,4,2023
October,Kilkenny,Electric,3,2023
October,Kilkenny,Petrol or Diesel plug-in hybrid electric,3,2023
October,Kilkenny,Diesel and electric hybrid,0,2023
October,Laois,Petrol and electric hybrid,14,2023
October,Laois,Electric,3,2023
October,Laois,Petrol or Diesel plug-in hybrid electric,1,2023
October,Laois,Diesel and electric hybrid,0,2023
October,Leitrim,Petrol and electric hybrid,0,2023
October,Leitrim,Electric,2,2023
October,Leitrim,Petrol or Diesel plug-in hybrid electric,1,2023
October,Leitrim,Diesel and electric hybrid,0,2023
October,Longford,Petrol and electric hybrid,2,2023
October,Longford,Electric,2,2023
October,Longford,Petrol or Diesel plug-in hybrid electric,0,2023
October,Longford,Diesel and electric hybrid,0,2023
October,Louth,Petrol and electric hybrid,15,2023
October,Louth,Electric,5,2023
October,Louth,Petrol or Diesel plug-in hybrid electric,9,2023
October,Louth,Diesel and electric hybrid,0,2023
October,Mayo,Petrol and electric hybrid,6,2023
October,Mayo,Electric,1,2023
October,Mayo,Petrol or Diesel plug-in hybrid electric,7,2023
October,Mayo,Diesel and electric hybrid,0,2023
October,Meath,Petrol and electric hybrid,32,2023
October,Meath,Electric,13,2023
October,Meath,Petrol or Diesel plug-in hybrid electric,16,2023
October,Meath,Diesel and electric hybrid,0,2023
October,Monaghan,Petrol and electric hybrid,1,2023
October,Monaghan,Electric,4,2023
October,Monaghan,Petrol or Diesel plug-in hybrid electric,5,2023
October,Monaghan,Diesel and electric hybrid,0,2023
October,Offaly,Petrol and electric hybrid,6,2023
October,Offaly,Electric,0,2023
October,Offaly,Petrol or Diesel plug-in hybrid electric,4,2023
October,Offaly,Diesel and electric hybrid,0,2023
October,Roscommon,Petrol and electric hybrid,1,2023
October,Roscommon,Electric,0,2023
October,Roscommon,Petrol or Diesel plug-in hybrid electric,1,2023
October,Roscommon,Diesel and electric hybrid,0,2023
October,Sligo,Petrol and electric hybrid,2,2023
October,Sligo,Electric,2,2023
October,Sligo,Petrol or Diesel plug-in hybrid electric,2,2023
October,Sligo,Diesel and electric hybrid,0,2023
October,Westmeath,Petrol and electric hybrid,5,2023
October,Westmeath,Electric,2,2023
October,Westmeath,Petrol or Diesel plug-in hybrid electric,8,2023
October,Westmeath,Diesel and electric hybrid,0,2023
October,Wexford,Petrol and electric hybrid,7,2023
October,Wexford,Electric,2,2023
October,Wexford,Petrol or Diesel plug-in hybrid electric,4,2023
October,Wexford,Diesel and electric hybrid,0,2023
October,Wicklow,Petrol and electric hybrid,11,2023
October,Wicklow,Electric,11,2023
October,Wicklow,Petrol or Diesel plug-in hybrid electric,13,2023
October,Wicklow,Diesel and electric hybrid,0,2023
October,Limerick,Petrol and electric hybrid,12,2023
October,Limerick,Electric,3,2023
October,Limerick,Petrol or Diesel plug-in hybrid electric,10,2023
October,Limerick,Diesel and electric hybrid,0,2023
October,Waterford,Petrol and electric hybrid,6,2023
October,Waterford,Electric,5,2023
October,Waterford,Petrol or Diesel plug-in hybrid electric,7,2023
October,Waterford,Diesel and electric hybrid,0,2023
October,Tipperary,Petrol and electric hybrid,10,2023
October,Tipperary,Electric,3,2023
October,Tipperary,Petrol or Diesel plug-in hybrid electric,8,2023
October,Tipperary,Diesel and electric hybrid,0,2023
October,Cork,Petrol and electric hybrid,38,2023
October,Cork,Electric,16,2023
October,Cork,Petrol or Diesel plug-in hybrid electric,16,2023
October,Cork,Diesel and electric hybrid,0,2023
October,Dublin,Petrol and electric hybrid,277,2023
October,Dublin,Electric,72,2023
October,Dublin,Petrol or Diesel plug-in hybrid electric,162,2023
October,Dublin,Diesel and electric hybrid,0,2023
November,Carlow,Petrol and electric hybrid,3,2023
November,Carlow,Electric,1,2023
November,Carlow,Petrol or Diesel plug-in hybrid electric,4,2023
November,Carlow,Diesel and electric hybrid,0,2023
November,Cavan,Petrol and electric hybrid,1,2023
November,Cavan,Electric,0,2023
November,Cavan,Petrol or Diesel plug-in hybrid electric,3,2023
November,Cavan,Diesel and electric hybrid,0,2023
November,Clare,Petrol and electric hybrid,14,2023
November,Clare,Electric,1,2023
November,Clare,Petrol or Diesel plug-in hybrid electric,7,2023
November,Clare,Diesel and electric hybrid,0,2023
November,Donegal,Petrol and electric hybrid,9,2023
November,Donegal,Electric,4,2023
November,Donegal,Petrol or Diesel plug-in hybrid electric,16,2023
November,Donegal,Diesel and electric hybrid,0,2023
November,Galway,Petrol and electric hybrid,30,2023
November,Galway,Electric,7,2023
November,Galway,Petrol or Diesel plug-in hybrid electric,20,2023
November,Galway,Diesel and electric hybrid,0,2023
November,Kerry,Petrol and electric hybrid,4,2023
November,Kerry,Electric,3,2023
November,Kerry,Petrol or Diesel plug-in hybrid electric,1,2023
November,Kerry,Diesel and electric hybrid,0,2023
November,Kildare,Petrol and electric hybrid,42,2023
November,Kildare,Electric,10,2023
November,Kildare,Petrol or Diesel plug-in hybrid electric,27,2023
November,Kildare,Diesel and electric hybrid,0,2023
November,Kilkenny,Petrol and electric hybrid,5,2023
November,Kilkenny,Electric,1,2023
November,Kilkenny,Petrol or Diesel plug-in hybrid electric,7,2023
November,Kilkenny,Diesel and electric hybrid,0,2023
November,Laois,Petrol and electric hybrid,9,2023
November,Laois,Electric,2,2023
November,Laois,Petrol or Diesel plug-in hybrid electric,2,2023
November,Laois,Diesel and electric hybrid,0,2023
November,Leitrim,Petrol and electric hybrid,2,2023
November,Leitrim,Electric,0,2023
November,Leitrim,Petrol or Diesel plug-in hybrid electric,0,2023
November,Leitrim,Diesel and electric hybrid,0,2023
November,Longford,Petrol and electric hybrid,2,2023
November,Longford,Electric,0,2023
November,Longford,Petrol or Diesel plug-in hybrid electric,1,2023
November,Longford,Diesel and electric hybrid,0,2023
November,Louth,Petrol and electric hybrid,17,2023
November,Louth,Electric,3,2023
November,Louth,Petrol or Diesel plug-in hybrid electric,11,2023
November,Louth,Diesel and electric hybrid,0,2023
November,Mayo,Petrol and electric hybrid,3,2023
November,Mayo,Electric,1,2023
November,Mayo,Petrol or Diesel plug-in hybrid electric,5,2023
November,Mayo,Diesel and electric hybrid,0,2023
November,Meath,Petrol and electric hybrid,40,2023
November,Meath,Electric,10,2023
November,Meath,Petrol or Diesel plug-in hybrid electric,13,2023
November,Meath,Diesel and electric hybrid,0,2023
November,Monaghan,Petrol and electric hybrid,1,2023
November,Monaghan,Electric,0,2023
November,Monaghan,Petrol or Diesel plug-in hybrid electric,4,2023
November,Monaghan,Diesel and electric hybrid,0,2023
November,Offaly,Petrol and electric hybrid,4,2023
November,Offaly,Electric,6,2023
November,Offaly,Petrol or Diesel plug-in hybrid electric,4,2023
November,Offaly,Diesel and electric hybrid,0,2023
November,Roscommon,Petrol and electric hybrid,1,2023
November,Roscommon,Electric,3,2023
November,Roscommon,Petrol or Diesel plug-in hybrid electric,2,2023
November,Roscommon,Diesel and electric hybrid,0,2023
November,Sligo,Petrol and electric hybrid,4,2023
November,Sligo,Electric,5,2023
November,Sligo,Petrol or Diesel plug-in hybrid electric,1,2023
November,Sligo,Diesel and electric hybrid,0,2023
November,Westmeath,Petrol and electric hybrid,7,2023
November,Westmeath,Electric,2,2023
November,Westmeath,Petrol or Diesel plug-in hybrid electric,4,2023
November,Westmeath,Diesel and electric hybrid,0,2023
November,Wexford,Petrol and electric hybrid,11,2023
November,Wexford,Electric,4,2023
November,Wexford,Petrol or Diesel plug-in hybrid electric,6,2023
November,Wexford,Diesel and electric hybrid,0,2023
November,Wicklow,Petrol and electric hybrid,10,2023
November,Wicklow,Electric,11,2023
November,Wicklow,Petrol or Diesel plug-in hybrid electric,12,2023
